# VCP -- DOCUMENTED-INTENTIONAL spellings (NOT typos -- do NOT file corrections)
#
# 408 headwords that LOOK like misspellings but which VCP records on purpose:
# wrong-reading apparatus (w.r.), variae lectiones (v.l.), in-composition /
# sandhi forms (in comp. for...), cross-references (See / = X q.v.), and other
# grammatical/Vedic notes. Filing a 'correction' for any of these CORRUPTS VCP.
# Use this as a suppression list: such headwords should not be re-flagged.
# Format per row:  headword -> would-be 'correction'  |  the VCP entry text

# ===== VARIA-LECTIO (2) =====
vrahmakarmasamADi -> brahmakarmasamADi | {{Lbody=35816}}  (redirect -> brahmakarmasamADi)
vrahmakft      -> brahmakft      | {{Lbody=35820}}  (redirect -> brahmakft)
vrahmakfta     -> brahmakfta     | {{Lbody=35821}}  (redirect -> brahmakfta)
vrahmakoSI     -> brahmakoSI     | {{Lbody=35822}}  (redirect -> brahmakoSI)
vrahmakuRqa    -> brahmakuRqa    | {{Lbody=35817}}  (redirect -> brahmakuRqa)
vrahmalakzaRa  -> brahmalakzaRa  | {{Lbody=35894}}  (redirect -> brahmalakzaRa)
vrahmaloka     -> brahmaloka     | {{Lbody=35895}}  (redirect -> brahmaloka)
vrahmamImAMsA  -> brahmamImAMsA  | {{Lbody=35881}}  (redirect -> brahmamImAMsA)
vrahmamaRqUkI  -> brahmamaRqUkI  | {{Lbody=35877}}  (redirect -> brahmamaRqUkI)
vrahmamaha     -> brahmamaha     | {{Lbody=35879}}  (redirect -> brahmamaha)
vrahmamaya     -> brahmamaya     | {{Lbody=35878}}  (redirect -> brahmamaya)
vrahmamitra    -> brahmamitra    | {{Lbody=35880}}  (redirect -> brahmamitra)
vrahmanAla     -> brahmanAla     | {{Lbody=35856}}  (redirect -> brahmanAla)
vrahmanirvARa  -> brahmanirvARa  | {{Lbody=35857}}  (redirect -> brahmanirvARa)
vrahmapAdapa   -> brahmapAdapa   | {{Lbody=35861}}  (redirect -> brahmapAdapa)
vrahmaparRI    -> brahmaparRI    | {{Lbody=35859}}  (redirect -> brahmaparRI)
vrahmapavitra  -> brahmapavitra  | {{Lbody=35860}}  (redirect -> brahmapavitra)
vrahmaprasUta  -> brahmaprasUta  | {{Lbody=35867}}  (redirect -> brahmaprasUta)
vrahmapurARa   -> brahmapurARa   | {{Lbody=35864}}  (redirect -> brahmapurARa)
vrahmapura     -> brahmapura     | {{Lbody=35863}}  (redirect -> brahmapura)
vrahmapurohita -> brahmapurohita | {{Lbody=35866}}  (redirect -> brahmapurohita)
vrahmapuruza   -> brahmapuruza   | {{Lbody=35865}}  (redirect -> brahmapuruza)
vrahmaputra    -> brahmaputra    | {{Lbody=35862}}  (redirect -> brahmaputra)
vrahmarAta     -> brahmarAta     | {{Lbody=35889}}  (redirect -> brahmarAta)
vrahmarAtra    -> brahmarAtra    | {{Lbody=35890}}  (redirect -> brahmarAtra)
vrahmarIti     -> brahmarIti     | {{Lbody=35891}}  (redirect -> brahmarIti)
vrahmaranDra   -> brahmaranDra   | {{Lbody=35887}}  (redirect -> brahmaranDra)
vrahmarzi      -> brahmarzi      | {{Lbody=35892}}  (redirect -> brahmarzi)
vrahmarzideSa  -> brahmarzideSa  | {{Lbody=35893}}  (redirect -> brahmarzideSa)
vrahmasAman    -> brahmasAman    | {{Lbody=35929}}  (redirect -> brahmasAman)
vrahmasArzwitA -> brahmasArzwitA | {{Lbody=35931}}  (redirect -> brahmasArzwitA)
vrahmasAt      -> brahmasAt      | {{Lbody=35928}}  (redirect -> brahmasAt)
vrahmasAvarRi  -> brahmasAvarRi  | {{Lbody=35932}}  (redirect -> brahmasAvarRi)
vrahmasAyujya  -> brahmasAyujya  | {{Lbody=35930}}  (redirect -> brahmasAyujya)
vrahmasTAna    -> brahmasTAna    | {{Lbody=35941}}  (redirect -> brahmasTAna)
vrahmasU       -> brahmasU       | {{Lbody=35937}}  (redirect -> brahmasU)
vrahmasUnu     -> brahmasUnu     | {{Lbody=35939}}  (redirect -> brahmasUnu)
vrahmasUtra    -> brahmasUtra    | {{Lbody=35938}}  (redirect -> brahmasUtra)
vrahmasaMSita  -> brahmasaMSita  | {{Lbody=35920}}  (redirect -> brahmasaMSita)
vrahmasaMhitA  -> brahmasaMhitA  | {{Lbody=35921}}  (redirect -> brahmasaMhitA)
vrahmasadana   -> brahmasadana   | {{Lbody=35925}}  (redirect -> brahmasadana)
vrahmasamBava  -> brahmasamBava  | {{Lbody=35933}}  (redirect -> brahmasamBava)
vrahmasaras    -> brahmasaras    | {{Lbody=35926}}  (redirect -> brahmasaras)
vrahmasarpa    -> brahmasarpa    | {{Lbody=35927}}  (redirect -> brahmasarpa)
vrahmasatI     -> brahmasatI     | {{Lbody=35922}}  (redirect -> brahmasatI)
vrahmasattA    -> brahmasattA    | {{Lbody=35923}}  (redirect -> brahmasattA)
vrahmasidDAnta -> brahmasidDAnta | {{Lbody=35934}}  (redirect -> brahmasidDAnta)
vrahmasteya    -> brahmasteya    | {{Lbody=35940}}  (redirect -> brahmasteya)
vrahmasuta     -> brahmasuta     | {{Lbody=35935}}  (redirect -> brahmasuta)
vrahmasuvarcalA -> brahmasuvarcalA | {{Lbody=35936}}  (redirect -> brahmasuvarcalA)
vrahmasva      -> brahmasva      | {{Lbody=35942}}  (redirect -> brahmasva)
vrahmatIrTa    -> brahmatIrTa    | {{Lbody=35844}}  (redirect -> brahmatIrTa)
vrahmatuNga    -> brahmatuNga    | {{Lbody=35846}}  (redirect -> brahmatuNga)
vrahmatva      -> brahmatva      | {{Lbody=35845}}  (redirect -> brahmatva)
vrahmavAda     -> brahmavAda     | {{Lbody=35901}}  (redirect -> brahmavAda)
vrahmavAdin    -> brahmavAdin    | {{Lbody=35902}}  (redirect -> brahmavAdin)
vrahmavAluka   -> brahmavAluka   | {{Lbody=35903}}  (redirect -> brahmavAluka)
vrahmavAwIya   -> brahmavAwIya   | {{Lbody=35900}}  (redirect -> brahmavAwIya)
vrahmavarcasa  -> brahmavarcasa  | {{Lbody=35896}}  (redirect -> brahmavarcasa)
vrahmavarcasvin -> brahmavarcasvin | {{Lbody=35897}}  (redirect -> brahmavarcasvin)
vrahmaveda     -> brahmaveda     | {{Lbody=35911}}  (redirect -> brahmaveda)
vrahmavedi     -> brahmavedi     | {{Lbody=35912}}  (redirect -> brahmavedi)
vrahmavedin    -> brahmavedin    | {{Lbody=35913}}  (redirect -> brahmavedin)
vrahmavfkza    -> brahmavfkza    | {{Lbody=35909}}  (redirect -> brahmavfkza)
vrahmavftti    -> brahmavftti    | {{Lbody=35910}}  (redirect -> brahmavftti)
vrahmavid      -> brahmavid      | {{Lbody=35906}}  (redirect -> brahmavid)
vrahmavidyA    -> brahmavidyA    | {{Lbody=35907}}  (redirect -> brahmavidyA)
vrahmavrata    -> brahmavrata    | {{Lbody=35915}}  (redirect -> brahmavrata)
vrahmayAmala   -> brahmayAmala   | {{Lbody=35838}}  (redirect -> brahmajAmala)
vrahmayajYa    -> brahmayajYa    | {{Lbody=35882}}  (redirect -> brahmayajYa)
vrahmayazwi    -> brahmayazwi    | {{Lbody=35883}}  (redirect -> brahmayazwi)
vrahmayoga     -> brahmayoga     | {{Lbody=35885}}  (redirect -> brahmayoga)
vrahmayoni     -> brahmayoni     | {{Lbody=35886}}  (redirect -> brahmayoni)
vrahmayuga     -> brahmayuga     | {{Lbody=35884}}  (redirect -> brahmayuga)
vrahmeSaya     -> brahmeSaya     | {{Lbody=35965}}  (redirect -> brahmeSaya)
vrahmin        -> brahmin        | {{Lbody=35961}}  (redirect -> brahmin)
vrahmizWa      -> brahmizWa      | {{Lbody=35962}}  (redirect -> brahmizWa)
vrahmodumbara  -> brahmodumbara  | {{Lbody=35967}}  (redirect -> brahmoqumbara)
vrahmodya      -> brahmodya      | {{Lbody=35969}}  (redirect -> brahmodya)
vrahmojJa      -> brahmojJa      | {{Lbody=35966}}  (redirect -> brahmojJa)
vrahmopanetf   -> brahmopanetf   | {{Lbody=35970}}  (redirect -> brahmopanetf)
vrahmopanizad  -> brahmopanizad  | {{Lbody=35971}}  (redirect -> brahmopanizad)
vrahmottara    -> brahmottara    | {{Lbody=35968}}  (redirect -> brahmottara)
zAmba          -> sAmba          | {{Lbody=45978}}  (redirect -> sAmba)
zarva          -> sarva          | {{Lbody=44528}}  (redirect -> zarba)

# ===== OTHER-INTENTIONAL (43) =====
CattraDara     -> CattraDAra     | CattraDa(DA)ra pu0 CattraM Darati DArayati vA ac aR vA . CAyAkaraRAya niyukte dAmaBede tatra aRantasya “aRi- niyukte” pA0 pUrvvapadamAdyudAttam .
Danusa         -> Danuza         | Danusa na0 Dana--Sabde usi . 1 cApe SaranikzepayantraBede amaraH . jyAkarzaRotTaSabdayogAttasya taTAtvam . tallakzaRam . “Danustu dviviDaM proktaM SArNgaM vAMSa
DaraRiDft      -> DaraRIDft      | DaraRi(RI)Dft pu0 DaraRiM(RIM) Darati Df--kvip tuk . 1 parvate 2 anante deve ca “mAhAtmyaM SrotumicCAmi . Sezasya DaraRIDftaH” harivaM0 120 a0 .
DaraRiruha     -> DaraRIruha     | DaraRi(RI)ruha pu0 DaraRyAM rohati ruha--ka 7 ta0 . vfkze “DaraRiruhADiruho baDUrlatAyAH” mAGaH .
PeRAgra        -> PenAgra        | PeRA(nA)gra na0 6 ta0 . budbude . hArA0 .
PeRadugDA      -> PenadugDA      | PeRa(na)dugDA strI PeRaH(naH) iva dugDaM niryAso'sya . (duDaPeRA) kzupaBede rAjani0 .
PeRavAhin      -> PenavAhin      | PeRa(na)vAhin pu0 (PeRa(na)miva vahati SvetatAma . vaha--Rini . vastre SabdamAlA .
SruGna         -> sruGna         | Sru(sru)Gna pu0 deSaBede .
SruvAvfkza     -> sruvAvfkza     | Sru(sru)vAvfkza pu0 Sru(sru)vArTo vfkzaH . (va~ici) vikaNkatavfkze rAjani0 .
SyomAka        -> SyoRAka        | Syo(RA)mAka pu0 Sye--onA(RA)ka . (SoRA) kzupeBede . “SyonAko dIpanaH pAke kawukastuvaro himaH . grAhI tikto'nimalezmapittakAsAmanASanaH . kawu tasya PalaM bAlaM
amlalonikA     -> amlaloRikA     | amlaloni(Ri)kA strI amnaM rasaM lAti gfhRAti amlalaH tamUnayati atyugrAmlatvAt hInayati Una--Rvul pf0 Ratvam . (Amarula) iti KyAte latABede . amlonIpyatra .
ataptatanu     -> ataptatanU     | ataptatanu(nU) tri0 na taptA payovratAdinA tanurasya . payo- vratAdinA dehakArSyakArake . dIrGAntapAWopyatrEva “viSvato- 'taptatanUrna tadAma” iti tA0 brA0 . na
avantIbrahma   -> avantibrahma   | ava(nti)ntIbrahma pu0 avantizu brahmA ac samA0 . avantisTe brAhmaRe .
avantIsoma     -> avantisoma     | ava(nti)ntIsoma pu0 avantizu soma iva . kAYjike .
baDUwI         -> vaDUwI         | ba(va)DUwI strI alpA ba(va)DUH alpArTe wi vA NIp . alpa- vayaskAyAM nAryyAm “gopabaDUwIkdukUlacOrAya” BAzApa0 .
jambUvanaja    -> jambuvanaja    | jambU(mbu)vanaja na0 jambuvana iva jAyate jana--qa 7 ta0 . [Page3049-b+ 38] SvetajavApuzpe . “pAriBadraM pAwalA ca bakulaM giri- SAlinI . tilakaM jambuvanajaM p
jambuKaRqa     -> jambUKaRqa     | jambu(mbU)KaRqa pu0 jambudvIpe “Berostu paScime pArSve ketu- mAlo mahIpate! . jambUKaRqe ca tatrEva mahAjanapado nfpa!” BA0 BI0 7 a0 .
kASUtarI       -> kAsUtarI       | {{kASU(sU)taro->kASU(sU)tarI||20170901|SergeA|https://github.com/sanskrit-lexicon/alternateheadwords/issues/23|*+}} strI0 hrasvA kASUH (sUH) hrasvArTe zwarac NI
kAYcipada      -> kAYcIpada      | kAYci(YcI)pada na0 6 ta0 . jaGane . hemaca0 .
kArzmarI       -> kArSmarI       | kArzmarI strI kfza--Ric--manin kArzma karzaRaM rAti dadAti rA--ka gOrA0 NIz . SrIparRIvfkze tasyAH vikAraH yat . kArzmaryya SrIparRIvfkzAvayave . “pAlASavEkaNga
kalambu        -> kalambU        | kalambu(mbU) strI ke jale lambate lavi--uR 7 ta0 . (kalamI) SAkaBede Sabdara0 . aprARijAtivAcakatvAt vA UN .
kavayi         -> kavayI         | kavayi(yI) strI kAjjalAt vayate gacCati sTAnAntaraM vaya- gatO in kfdikArAntatvAt vA NIp . (kE) matsyaBede . trikA0 . tasyA balAtikrameRa gamanAttaTAtvam . “kav
keSarisuta     -> kesarisuta     | keSa(sa)risuta pu0 6 ta0 . hanumati keSarikzetre aYjanAyAM pavanAt tasyotpattestaTAtvam yaTA “ahaM ke(sa)Sa- riRaH kzetre vAyunA jagadAyunA . jAtaH kamalapatrAk
kerava         -> kErava         | kerava puMstrI haMhe Sabdaci0 . kEravaSabde vyutpattirdfSyA .
kuveRi         -> kuveRI         | kuveRi(RI) strI Izat veRante matsyA asyAm veRa--in, vA NIp) matsyaDAnyAm (KAlui) amaraH
kzipaRI        -> kzipaRi        | kzipa(Ri)RI strI kzipyate'nayA kzipa--ani kicca vA NIp . 1 nOkAdaRqe (dA~qa) amarawIkA . karmmaRi aniM . 2 jAlaBede 3 AyuDe ca ujjvala 4 vaqiSe Sabdaci0 . 5 aDv
maDumalli      -> maDumallI      | maDumalli(llI) strI malla--in vA NIp maDupraDAnA malliH (llI) mAlatyAM SabdamAlA .
maDuvIjapUra   -> maDubIjapUra   | maDu(bI)vIjapUra pu0 karma0 . maDukarkawikAyAm rAjani0 .
nirvarhaRa     -> nirbarhaRa     | nirva(rba)rhaRa na0 nir + va(va)rha--BAve lyuw . nivarhaRe mAraRe nIlakaRWaH .
nisunDa        -> nisunda        | nisunDa(nda) pu0 asuraBede “svAditA BOravAH kASA ni- sunDa(nda) nftakO hatO” mA0 va0 12 a0 “hayagrIvo nisu(nda)nDaSca vIraH paYcanaKastaTA” harivaM0 122 a0 .
pAMSukzAra     -> pAMsukzAra     | pAMSu(su)kzAra na0 pAMSu(su)riva kzAram . kzAralavaRe (pA- NgAlona) pAra0 niGaRwuH .
pAMSumardana   -> pAMsumardana   | pAMSu(su)mardana pu0 zAMSuH(suH) mfdyate'tra mfda--ADAre lyuw . kedAre kzetraBede trikA0 .
padmavIjABa    -> padmabIjABa    | padmavI(bI)jABa na0 padmavI(bI)jamivABAti A + BA--ka . (mAKanA) KyAte maKAnne rAjani0 .
paripana       -> paripaRa       | paripana(Ra) na0 paripanya(Rya)te vyavahriyate'tena pana(Ra)- GaY . mUlaDane amaraH .
proQapAda      -> prOQapAda      | pro(prO)QapAda tri0 prOQaH pAdo yasya . AsanAropitapAdA- dike “AsanArUQapAdastu jAnunIrjaNGayostaTA . kftAva sakTiko yastu prOQapAdaH sa ucyate . snAnamAcamanaM
puzkaravIja    -> puzkarabIja    | puzkaravI(bI)ja na0 6 ta0 . padmavIje .
puzpavARa      -> puzpabARa      | puzpavA(bA)Ra pu0 puzpaM bARo'sya . 1 kandarpe 2 kuSadvIpasTa- parvataBede BA0 va0 12 a0 . 3 dEtyaBede BA0 SA0 227 a0 . 4 nAyakaBede puzpabARacarite dfSyam .
romAvali       -> romAvalI       | romAvali(lI) strI 6 ta0 . 1 romaSreRO 2 nABerurDvasTaro- mapaqktO tadupalakzite 3 tAruRyAvasTAyAYca hemaca0 .
tIrTarAji      -> tIrTarAjI      | tIrTarAji(jI) strI tIrTAnAM rAjiratra . avimukte kASyAM trikA0 vA NIp . nindanAtatrAzwazazwitIrTAnA- mAnayanAttaTAtvam . yaToktaM kASI0 69 a0 . “sarvaratnamayA 
tUlanAli       -> tUlanAlI       | tUlanAli(lI) strI0 tUlanirmmitA nAlI . piYjikAyAm (pAija) svArTe ka . atrEvArTe strI trikA0 .
tarutulikA     -> tarutUlikA     | tarutu(tU)likA strI tarO tolayati dolayati vA tanum, tula--unmitO dula--utkzepe vA Rvul wAp kApi ata- ittvam pfzo0 . (vAduqa) KagaBede hArA0 . tasya vfkze svade
trizuparRa     -> trisuparRa     | trizu(su)parRa pu0 trayaH suparRAstadvAcakaSabdA yatra . 1 bahvf- cavedaBAgaBede trisOparRaSabde dfSyaM 2 tadvrate ca tadyo- gAt 3 tadbrataDAriRi puruze “triRAc
vidyAcana      -> vidyAcaRa      | vidyAcana(Ra) tri0 vidyayA KyAtaH . vidyA + cana(Ra) vidyayA viKyAte .
